data,temp_min,temp_max,vazamento,velocidade,rotacao,falha_hoje,falha_amanha
2013-05-15,8.1,13.9,16.8,63.0,1005.9,1.0,1.0
2013-05-16,15.4,18.6,0.0,19.0,1012.7,0.0,0.0
2013-05-17,9.9,23.4,0.0,39.0,1012.7,0.0,0.0
2013-05-19,6.1,15.7,1.6,26.0,1014.8,1.0,1.0
2013-05-20,11.1,19.4,6.2,41.0,1007.8,1.0,0.0
2013-05-21,4.5,16.0,2.2,17.0,1015.7,1.0,0.0
2013-05-22,9.0,16.9,0.0,24.0,1009.4,0.0,1.0
2013-05-23,9.6,14.6,18.2,37.0,1013.8,1.0,1.0
2013-05-24,1.9,15.7,0.2,24.0,1023.2,0.0,0.0
2013-05-25,13.9,24.4,0.0,30.0,1016.2,0.0,0.0
2013-05-27,10.6,20.2,3.4,41.0,1028.2,1.0,1.0
2013-05-28,3.0,15.3,0.0,22.0,1024.6,0.0,0.0
2013-05-29,7.3,27.4,0.0,31.0,1014.3,0.0,0.0
2013-05-30,11.1,15.5,0.4,41.0,1021.6,0.0,1.0
2013-05-31,3.5,16.2,3.4,35.0,1028.3,1.0,0.0
2013-06-01,9.7,19.9,0.0,22.0,1015.2351984635088,0.0,1.0
2013-06-02,22.6,32.9,0.0,46.0,1008.0,0.0,0.0
2013-06-03,-2.7,12.7,0.0,19.0,1020.7,0.0,0.0
2013-06-04,10.0,18.6,0.0,54.0,1018.5,0.0,0.0
2013-06-05,9.2,13.6,0.0,33.0,1018.5,0.0,0.0
2013-06-06,7.5,18.8,0.0,61.0,1003.7,0.0,0.0
2013-06-07,14.9,22.2,0.0,41.0,1018.5,0.0,0.0
2013-06-08,11.2,18.0,1.0,40.15837531486146,1015.2351984635088,0.0,0.0
2013-06-09,11.0,18.9,0.0,26.0,1024.3,0.0,0.0
2013-06-10,-2.0,14.6,0.2,24.0,1019.3,0.0,0.0
2013-06-11,12.0,19.9,3.6,26.0,1017.3,1.0,0.0
2013-06-12,10.0,19.3,0.0,33.0,1016.6,0.0,0.0
2013-06-13,10.1,16.6,0.8,46.0,1016.8,0.0,0.0
2013-06-14,9.7,19.7,0.0,28.0,1007.1,0.0,0.0
2013-06-15,12.7,17.8,0.0,59.0,1009.9,0.0,0.0
2013-06-16,2.9,15.8,0.0,31.0,1013.6,0.0,0.0
2013-06-17,10.3,19.9,0.0,35.0,1007.4,0.0,0.0
2013-06-18,3.7,17.9,0.2,28.0,1015.2351984635088,0.0,0.0
2013-06-19,9.3,15.0,12.2,65.0,1021.4,1.0,1.0
2013-06-20,-0.7,14.6,0.0,20.0,1022.2,0.0,0.0
2013-06-21,-0.5,12.6,0.4,28.0,1019.2,0.0,0.0
2013-06-22,0.8,15.6,0.0,26.0,1024.3,0.0,1.0
2013-06-23,10.0,15.0,1.2,59.0,1021.3,1.0,0.0
2013-06-24,4.3,11.8,0.4,24.0,1022.2,0.0,1.0
2013-06-25,0.9,14.5,0.0,15.0,1023.6,0.0,0.0
2013-06-26,9.8,18.6,1.0,76.0,1018.8,0.0,0.0
2013-06-27,1.2,15.9,0.0,48.0,1020.3,0.0,0.0
2013-06-28,4.5,14.7,0.2,22.0,1023.9,0.0,1.0
2013-06-29,10.0,18.5,7.8,26.0,1030.4,1.0,1.0
2013-06-30,13.8,18.8,0.0,43.0,1020.3,0.0,0.0
2013-07-01,4.4,17.3,0.0,46.0,1020.0,0.0,0.0
2013-07-02,11.2,16.7,0.8,46.0,1020.0,0.0,0.0
2013-07-03,8.9,18.6,0.0,30.0,1020.3,0.0,0.0
2013-07-04,16.5,23.9,0.4,19.0,1017.4,0.0,0.0
2013-07-05,16.2,26.6,0.0,30.0,1014.4,0.0,0.0
2013-07-06,20.0,32.6,0.0,39.0,1010.2,0.0,0.0
2013-07-07,20.1,32.9,0.0,41.0,1012.2,0.0,0.0
2013-07-08,3.8,18.2,0.0,40.15837531486146,1015.2351984635088,0.0,1.0
2013-07-09,0.7,12.9,2.4,20.0,1032.4,1.0,0.0
2013-07-10,7.3,20.6,11.4,40.15837531486146,1014.5,1.0,0.0
2013-07-11,1.4,19.0,0.0,20.0,1028.0,0.0,0.0
2013-07-12,3.9,14.3,0.2,28.0,1025.9,0.0,1.0
2013-07-13,5.8,13.1,0.0,35.0,1023.3,0.0,1.0
2013-07-14,1.5,5.2,1.0,48.0,1015.2351984635088,0.0,1.0
2013-07-16,11.9,18.0,10.4,78.0,1006.5,1.0,1.0
2013-07-17,8.6,18.4,0.0,35.0,1014.0,0.0,0.0
2013-07-18,11.3,21.3,0.0,80.0,1005.9,0.0,1.0
2013-07-19,9.3,12.9,9.8,56.0,1002.3,1.0,1.0
2013-07-20,2.0,16.5,0.0,31.0,1030.2,0.0,0.0
2013-07-21,17.8,27.6,0.0,33.0,1013.6,0.0,0.0
2013-07-22,5.6,13.3,0.0,39.0,1015.5,0.0,1.0
2013-07-23,9.2,20.8,0.0,40.15837531486146,1012.3,0.0,1.0
2013-07-24,10.1,17.0,0.0,48.0,1026.4,0.0,0.0
2013-07-25,17.0,30.3,0.0,50.0,1012.6,0.0,0.0
2013-07-26,19.4,25.3,0.0,48.0,1017.5,0.0,1.0
2013-07-27,-4.1,14.7,0.0,20.0,1028.3,0.0,0.0
2013-07-28,9.4,16.4,0.0,70.0,1016.6,0.0,1.0
2013-07-29,11.3,21.0,0.2,35.0,1021.4,0.0,0.0
2013-07-30,18.5,33.0,0.0,50.0,1009.1,0.0,0.0
2013-07-31,11.6,17.3,0.2,22.0,1015.2351984635088,0.0,0.0
2013-08-01,5.2,14.8,0.0,41.0,1019.1,0.0,0.0
2013-08-02,10.6,18.3,0.2,40.15837531486146,1023.1,0.0,0.0
2013-08-03,13.5,18.1,0.6,22.0,1023.2,0.0,0.0
2013-08-04,6.4,16.1,6.4,35.0,1017.6,1.0,0.0
2013-08-05,6.3,20.4,0.0,39.0,1014.1,0.0,0.0
2013-08-06,8.5,24.8,0.0,24.0,1014.5,0.0,0.0
2013-08-07,8.6,18.6,0.0,28.0,1009.0,0.0,1.0
2013-08-08,7.0,14.3,6.8,50.0,1010.9,1.0,0.0
2013-08-09,7.2,19.0,1.2,40.15837531486146,1015.2351984635088,1.0,0.0
2013-08-10,8.6,30.0,0.0,26.0,1014.9,0.0,0.0
2013-08-11,6.6,18.6,0.2,43.0,1010.2,0.0,0.0
2013-08-12,5.9,26.7,0.0,80.0,1005.6,0.0,0.0
2013-08-13,4.6,16.1,14.2,59.0,1006.0,1.0,1.0
2013-08-14,13.2,25.1,0.0,22.0,1012.6,0.0,0.0
2013-08-15,7.3,20.3,0.0,52.0,1018.3,0.0,0.0
2013-08-16,-0.2,19.5,0.0,43.0,1007.8,0.0,0.0
2013-08-17,8.3,14.5,2.0,50.0,999.0,1.0,1.0
2013-08-18,6.0,15.4,0.0,61.0,1010.4,0.0,0.0
2013-08-19,6.6,11.3,6.0,52.0,1011.1,1.0,1.0
2013-08-20,16.4,28.0,0.0,30.0,1012.1,0.0,0.0
2013-08-21,18.1,37.0,0.0,31.0,1009.4,0.0,0.0
2013-08-22,7.0,13.3,4.2,52.0,1010.7,1.0,1.0
2013-08-23,7.7,23.1,0.0,52.0,1013.7,0.0,0.0
2013-08-24,5.4,17.2,0.0,37.0,1021.9,0.0,0.0
2013-08-25,16.6,28.0,0.0,43.0,1018.3,0.0,0.0
2013-08-26,3.7,24.3,0.0,30.0,1021.4,0.0,0.0
2013-08-27,8.0,19.8,0.2,35.0,1015.6,0.0,0.0
2013-08-28,5.1,23.4,0.0,28.0,1019.5,0.0,0.0
2013-08-29,12.4,17.4,0.2,67.0,1005.0,0.0,1.0
2013-08-30,16.4,27.7,0.2,48.0,1011.4,0.0,0.0
2013-08-31,12.6,17.9,0.0,30.0,1022.1,0.0,0.0
2013-09-01,11.4,22.2,0.0,26.0,1026.6,0.0,0.0
2013-09-02,5.4,27.5,0.0,24.0,1015.2351984635088,0.0,0.0
2013-09-03,13.6,22.3,0.0,40.15837531486146,1005.1,0.0,1.0
2013-09-04,12.8,22.7,0.0,57.0,1016.2,0.0,1.0
2013-09-05,6.7,22.0,0.0,28.0,1026.0,0.0,0.0
2013-09-06,19.2,28.3,0.0,59.0,1021.1,0.0,0.0
2013-09-07,7.7,23.0,0.0,28.0,1023.8,0.0,0.0
2013-09-08,5.7,19.8,0.0,28.0,1021.8,0.0,0.0
2013-09-09,7.9,23.4,0.0,52.0,1010.2,0.0,0.0
2013-09-10,10.4,20.4,0.0,69.0,1005.1,0.0,0.0
2013-09-11,-1.2,5.8,0.0,80.0,1015.2351984635088,0.0,0.0
2013-09-12,18.9,32.3,0.2,30.0,1013.2,0.0,0.0
2013-09-13,5.8,22.2,0.0,28.0,1015.2351984635088,0.0,0.0
2013-09-14,8.6,23.5,0.0,35.0,1012.9,0.0,0.0
2013-09-15,22.2,35.1,0.0,70.0,1005.5,0.0,0.0
2013-09-16,2.3,5.3,0.0,72.0,1015.2351984635088,0.0,1.0
2013-09-17,12.4,14.6,16.8,52.0,1003.0,1.0,1.0
2013-09-18,7.6,13.6,5.0,54.0,999.3,1.0,1.0
2013-09-19,6.7,13.8,3.2,54.0,1006.0,1.0,0.0
2013-09-20,6.3,20.5,0.0,65.0,1008.2,0.0,0.0
2013-09-21,11.0,31.8,0.0,50.0,1010.5,0.0,0.0
2013-09-22,11.0,25.2,0.0,28.0,1011.6,0.0,0.0
2013-09-23,21.5,30.0,0.4,39.0,1012.7,0.0,0.0
2013-09-24,15.3,20.5,2.6,54.0,1010.5,1.0,1.0
2013-09-25,8.8,25.5,0.0,26.0,1007.9,0.0,0.0
2013-09-26,12.4,17.3,3.6,57.0,1016.0,1.0,0.0
2013-09-27,4.1,19.0,0.4,50.0,1011.4,0.0,1.0
2013-09-28,9.4,31.2,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2013-09-29,2.2,20.1,0.0,22.0,1016.0,0.0,0.0
2013-09-30,11.1,22.6,0.0,81.0,994.1,0.0,1.0
2013-10-01,16.1,17.1,0.0,67.0,1009.0,0.0,1.0
2013-10-02,10.3,18.9,0.2,24.0,1022.8,0.0,0.0
2013-10-03,14.7,19.8,0.0,63.0,1014.4,0.0,1.0
2013-10-04,4.0,24.8,0.0,33.0,1018.7,0.0,0.0
2013-10-05,3.5,22.0,0.0,28.0,1013.4,0.0,0.0
2013-10-06,9.4,14.2,0.2,35.0,1010.5,0.0,0.0
2013-10-07,13.2,23.8,0.0,41.0,1009.7,0.0,0.0
2013-10-08,10.1,25.9,0.0,48.0,1016.3,0.0,0.0
2013-10-09,15.5,32.0,0.0,41.0,1013.7,0.0,0.0
2013-10-10,13.0,16.8,0.0,56.0,1007.7,0.0,1.0
2013-10-11,4.7,20.9,0.0,50.0,1012.5,0.0,0.0
2013-10-12,6.2,26.3,0.0,44.0,1006.8,0.0,0.0
2013-10-13,9.3,16.1,0.0,57.0,1014.6,0.0,0.0
2013-10-14,7.6,21.3,0.2,39.0,1024.4,0.0,0.0
2013-10-15,7.0,16.3,0.0,52.0,1009.7,0.0,0.0
2013-10-16,11.7,30.5,0.0,59.0,1006.7,0.0,0.0
2013-10-17,8.6,22.0,0.0,30.0,1018.1,0.0,0.0
2013-10-18,3.1,24.5,2.2,50.0,1021.5,1.0,0.0
2013-10-19,7.5,25.7,0.2,50.0,1019.2,0.0,0.0
2013-10-20,15.1,25.3,2.4,52.0,1019.9,1.0,0.0
2013-10-21,5.8,18.0,15.4,35.0,1015.2351984635088,1.0,0.0
2013-10-22,8.7,18.0,2.0,52.0,1009.1,1.0,1.0
2013-10-23,12.1,18.1,20.6,48.0,1011.2,1.0,0.0
2013-10-24,22.5,30.5,0.0,35.0,1011.5,0.0,0.0
2013-10-25,-2.3,19.0,0.0,50.0,1018.3,0.0,0.0
2013-10-26,6.6,18.9,0.0,43.0,1025.1,0.0,0.0
2013-10-27,0.9,21.0,0.0,39.0,1019.6,0.0,0.0
2013-10-28,10.4,13.9,2.2,35.0,1015.1,1.0,1.0
2013-10-29,6.0,20.4,0.0,56.0,1010.3,0.0,0.0
2013-10-30,10.9,29.7,0.2,41.0,1010.7,0.0,0.0
2013-10-31,3.7,16.9,0.0,33.0,1015.2351984635088,0.0,0.0
2013-11-01,4.5,17.6,0.0,33.0,1015.2351984635088,0.0,0.0
2013-11-02,8.0,18.9,0.0,46.0,1015.2351984635088,0.0,0.0
2013-11-03,9.8,21.4,0.0,35.0,1024.4,0.0,0.0
2013-11-04,20.7,35.4,0.0,56.0,1011.9,0.0,0.0
2013-11-06,13.3,24.4,0.0,46.0,1015.9,0.0,0.0
2013-11-07,22.8,30.1,0.0,44.0,1011.4,0.0,0.0
2013-11-08,10.4,14.5,0.0,57.0,1006.2,0.0,1.0
2013-11-09,9.2,13.6,2.8,43.0,1020.9,1.0,1.0
2013-11-11,13.2,17.8,39.2,39.0,1016.7,1.0,1.0
2013-11-12,16.1,21.6,0.0,37.0,1020.5,0.0,0.0
2013-11-13,15.8,26.7,0.8,52.0,1010.8,0.0,0.0
2013-11-15,24.1,31.4,0.0,37.0,1008.5,0.0,0.0
2013-11-16,20.2,27.2,0.0,33.0,1007.4,0.0,0.0
2013-11-17,8.2,20.7,0.0,37.0,1014.6,0.0,0.0
2013-11-18,11.2,21.8,132.5,40.15837531486146,1015.2351984635088,1.0,1.0
2013-11-19,15.2,33.4,0.0,65.0,1005.3,0.0,0.0
2013-11-20,25.8,34.5,0.0,61.0,1005.5,0.0,0.0
2013-11-21,9.6,15.4,0.2,31.0,1016.8,0.0,1.0
2013-11-22,7.6,24.8,0.0,46.0,1009.4,0.0,0.0
2013-11-23,14.2,27.6,0.0,39.0,1005.2,0.0,0.0
2013-11-24,9.0,13.3,6.6,72.0,1016.5,1.0,1.0
2013-11-25,17.6,23.1,2.6,35.0,1006.7,1.0,0.0
2013-11-26,10.3,29.5,0.0,31.0,1011.5,0.0,0.0
2013-11-27,15.8,20.4,0.0,40.15837531486146,1013.0,0.0,0.0
2013-11-28,21.6,39.3,0.0,56.0,1004.0,0.0,0.0
2013-11-30,14.2,19.8,3.6,40.15837531486146,1003.8,1.0,1.0
2013-12-01,13.9,21.8,3.8,31.0,1015.9,1.0,0.0
2013-12-02,18.0,33.2,0.0,28.0,1015.7,0.0,0.0
2013-12-03,13.2,19.8,0.0,41.0,1006.0,0.0,0.0
2013-12-04,25.7,32.6,0.0,40.15837531486146,1006.2,0.0,0.0
2013-12-05,19.9,35.5,0.0,30.0,999.3,0.0,0.0
2013-12-06,10.9,30.0,0.0,52.0,1005.6,0.0,0.0
2013-12-07,14.5,35.1,0.0,33.0,1010.2,0.0,0.0
2013-12-08,15.8,35.9,0.0,43.0,1008.6,0.0,0.0
2013-12-09,7.5,23.9,0.0,41.0,1015.2351984635088,0.0,0.0
2013-12-10,16.1,22.8,0.0,52.0,1003.6,0.0,0.0
2013-12-11,12.0,25.8,0.0,37.0,1011.9,0.0,0.0
2013-12-12,10.7,28.2,0.0,46.0,1012.6,0.0,0.0
2013-12-13,16.0,36.0,0.0,31.0,1010.0,0.0,0.0
2013-12-14,17.0,40.3,0.0,37.0,1010.1,0.0,0.0
2013-12-15,9.1,17.2,0.0,30.0,1021.4,0.0,0.0
2013-12-16,22.1,29.2,0.0,37.0,1016.8,0.0,1.0
2013-12-17,15.5,35.8,0.0,28.0,1016.4,0.0,0.0
2013-12-18,21.2,37.7,0.0,35.0,1016.8,0.0,0.0
2013-12-19,18.1,34.8,0.0,41.0,1017.1,0.0,0.0
2013-12-20,18.4,28.0,0.0,26.0,1017.3,0.0,0.0
2013-12-21,15.8,31.9,0.0,48.0,1012.4,0.0,0.0
2013-12-22,16.6,28.4,0.0,54.0,1005.4,0.0,1.0
2013-12-23,24.1,31.6,0.0,41.0,1011.3,0.0,0.0
2013-12-24,9.4,24.9,0.0,37.0,1015.8,0.0,0.0
2013-12-25,16.0,32.0,0.0,39.0,1010.1,0.0,0.0
2013-12-26,14.6,21.1,0.0,35.0,1014.2,0.0,0.0
2013-12-27,12.5,25.5,0.0,39.0,1011.7,0.0,0.0
2013-12-28,16.4,34.8,0.0,50.0,1009.9,0.0,0.0
2013-12-29,21.0,41.7,0.0,48.0,1006.4,0.0,0.0
2013-12-30,25.2,32.5,0.0,35.0,1007.8,0.0,0.0
2013-12-31,21.6,42.1,0.0,43.0,1009.1,0.0,0.0
2014-01-02,21.2,30.8,0.0,37.0,1008.1,0.0,1.0
2014-01-03,13.8,28.1,0.0,44.0,1018.0,0.0,0.0
2014-01-04,17.6,28.9,0.0,52.0,1006.9,0.0,0.0
2014-01-05,14.8,36.7,0.0,39.0,1004.7,0.0,0.0
2014-01-06,20.2,30.6,0.0,50.0,1007.5,0.0,0.0
2014-01-07,26.2,36.1,0.0,43.0,1004.3,0.0,0.0
2014-01-08,7.7,27.3,0.0,48.0,1018.7,0.0,0.0
2014-01-09,17.0,35.0,0.0,41.0,1011.1,0.0,0.0
2014-01-10,9.9,27.0,0.0,33.0,1015.6,0.0,0.0
2014-01-11,19.1,35.4,0.0,35.0,1014.2,0.0,0.0
2014-01-12,21.1,28.8,0.0,39.0,1017.0,0.0,0.0
2014-01-13,16.1,29.1,0.0,31.0,1019.0,0.0,0.0
2014-01-14,13.7,38.2,0.0,37.0,1010.4,0.0,0.0
2014-01-15,23.3,40.0,1.0,56.0,1002.5,0.0,0.0
2014-01-16,27.0,43.9,0.0,39.0,1010.9,0.0,1.0
2014-01-17,20.8,30.8,0.2,35.0,1013.5,0.0,0.0
2014-01-18,21.4,30.8,1.6,54.0,1012.2,1.0,0.0
2014-01-19,21.9,30.5,0.0,35.0,1007.1,0.0,0.0
2014-01-20,15.4,29.3,0.0,46.0,1007.7,0.0,0.0
2014-01-21,21.4,27.7,0.6,41.0,1007.2,0.0,0.0
2014-01-22,12.5,27.2,0.0,50.0,1018.3,0.0,0.0
2014-01-23,10.6,24.3,0.0,35.0,1015.3,0.0,0.0
2014-01-24,24.5,33.4,2.6,33.0,1002.3,1.0,1.0
2014-01-25,18.4,31.5,0.0,31.0,1009.4,0.0,0.0
2014-01-26,15.2,21.2,0.2,24.0,1023.6,0.0,0.0
2014-01-27,17.3,24.5,0.0,44.0,1021.6,0.0,0.0
2014-01-28,20.7,38.8,0.0,67.0,1009.5,0.0,0.0
2014-01-29,18.9,23.4,0.0,54.0,1015.2,0.0,0.0
2014-01-30,24.7,26.3,0.0,63.0,998.8,0.0,1.0
2014-01-31,17.7,33.0,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2014-02-01,17.9,29.1,0.6,41.0,1015.2351984635088,0.0,1.0
2014-02-02,28.7,44.7,0.0,46.0,1004.8,0.0,0.0
2014-02-03,17.0,27.2,0.0,31.0,1014.4,0.0,0.0
2014-02-04,14.1,20.2,0.0,59.0,1024.2,0.0,0.0
2014-02-05,20.5,34.0,21.2,44.0,1003.1,1.0,0.0
2014-02-06,18.5,34.1,0.0,43.0,1011.7,0.0,0.0
2014-02-07,15.1,36.6,0.0,28.0,1011.3,0.0,0.0
2014-02-08,19.8,35.9,0.0,39.0,1013.2,0.0,0.0
2014-02-09,17.3,23.6,0.0,67.0,1017.0,0.0,0.0
2014-02-10,23.1,37.7,0.0,56.0,1002.8,0.0,0.0
2014-02-12,15.7,41.3,0.0,24.0,1009.5,0.0,0.0
2014-02-13,24.4,31.9,30.8,40.15837531486146,1006.8,1.0,0.0
2014-02-14,21.6,25.7,0.0,31.0,1006.4,0.0,1.0
2014-02-15,19.1,27.5,2.8,35.0,995.4,1.0,1.0
2014-02-16,20.0,31.4,7.0,43.0,1001.2,1.0,0.0
2014-02-17,12.7,26.8,0.0,26.0,1011.6,0.0,0.0
2014-02-18,11.5,33.6,0.0,37.0,1004.1,0.0,0.0
2014-02-19,20.5,25.4,0.0,43.0,1002.0,0.0,1.0
2014-02-20,8.7,18.7,14.4,61.0,1015.8,1.0,0.0
2014-02-21,12.9,26.0,0.0,41.0,1016.0,0.0,0.0
2014-02-22,18.9,24.3,0.0,37.0,1019.3,0.0,0.0
2014-02-23,24.1,30.8,0.6,52.0,1009.1,0.0,0.0
2014-02-24,14.8,34.9,0.0,39.0,1014.5,0.0,0.0
2014-02-25,19.4,26.4,9.0,26.0,1015.6,1.0,0.0
2014-02-26,17.4,34.6,0.0,31.0,1015.2351984635088,0.0,1.0
2014-02-27,9.6,21.3,0.0,48.0,1021.7,0.0,0.0
2014-02-28,9.9,24.1,0.0,61.0,1020.4,0.0,0.0
2014-03-01,17.0,20.4,5.6,22.0,1019.4,1.0,1.0
2014-03-02,15.8,30.0,0.0,20.0,1018.4,0.0,0.0
2014-03-03,18.8,26.3,4.6,37.0,1024.5,1.0,1.0
2014-03-04,8.4,33.4,0.0,35.0,1016.0,0.0,0.0
2014-03-05,10.3,16.1,0.6,30.0,1015.2351984635088,0.0,1.0
2014-03-06,20.1,23.9,0.0,46.0,1018.0,0.0,0.0
2014-03-07,20.1,27.9,0.0,39.0,1018.5,0.0,0.0
2014-03-08,17.8,22.5,0.0,37.0,1015.2,0.0,1.0
2014-03-09,16.3,30.1,0.2,35.0,1017.2,0.0,0.0
2014-03-10,9.8,23.8,1.2,37.0,1019.5,1.0,0.0
2014-03-11,17.6,33.1,0.0,46.0,1016.5,0.0,0.0
2014-03-12,10.7,32.2,0.0,33.0,1015.2351984635088,0.0,0.0
2014-03-13,16.9,22.4,0.0,28.0,1013.0,0.0,1.0
2014-03-14,10.8,27.6,0.0,41.0,1011.1,0.0,0.0
2014-03-15,18.8,24.7,0.0,70.0,1007.5,0.0,0.0
2014-03-16,19.1,29.9,0.0,30.0,1011.4,0.0,0.0
2014-03-17,10.0,21.2,1.0,48.0,1004.5,0.0,0.0
2014-03-18,16.2,30.6,0.0,26.0,1019.1,0.0,0.0
2014-03-19,17.8,32.3,0.0,39.0,1019.8,0.0,0.0
2014-03-20,16.3,19.0,1.2,40.15837531486146,1026.8,1.0,0.0
2014-03-21,11.2,13.8,16.4,63.0,1021.6,1.0,1.0
2014-03-22,19.5,23.3,0.8,33.0,1017.4,0.0,0.0
2014-03-23,20.2,26.1,0.0,39.0,1013.7,0.0,1.0
2014-03-24,10.1,23.0,0.0,39.0,1015.7,0.0,1.0
2014-03-25,11.5,29.6,0.0,33.0,1015.2351984635088,0.0,0.0
2014-03-26,18.4,24.6,12.4,33.0,1017.5,1.0,0.0
2014-03-27,14.1,21.7,18.4,35.0,1014.2,1.0,1.0
2014-03-28,16.4,23.4,3.4,19.0,1013.7,1.0,1.0
2014-03-29,17.2,26.8,3.2,26.0,1014.2,1.0,1.0
2014-03-30,22.7,25.6,0.8,22.0,1016.5,0.0,1.0
2014-03-31,12.5,28.3,0.0,22.0,1018.2,0.0,0.0
2014-04-01,20.6,28.4,0.2,31.0,1016.4,0.0,0.0
2014-04-02,20.8,25.5,0.0,44.0,1014.4,0.0,1.0
2014-04-03,7.0,23.9,0.0,28.0,1021.1,0.0,0.0
2014-04-04,19.3,23.8,4.8,24.0,1015.2351984635088,1.0,1.0
2014-04-05,9.1,17.3,0.0,24.0,1024.3,0.0,0.0
2014-04-06,11.5,23.2,0.0,33.0,1022.3,0.0,0.0
2014-04-07,15.7,21.2,11.0,46.0,1024.2,1.0,0.0
2014-04-08,15.6,20.9,0.0,59.0,1019.2,0.0,1.0
2014-04-09,15.5,31.8,0.0,44.0,1009.4,0.0,0.0
2014-04-10,14.9,22.5,0.0,46.0,1011.1,0.0,1.0
2014-04-11,17.5,27.4,6.0,31.0,1015.2351984635088,1.0,1.0
2014-04-12,7.9,16.8,1.6,26.0,1020.0,1.0,0.0
2014-04-13,9.7,20.9,0.0,35.0,1020.7,0.0,0.0
2014-04-14,5.4,19.7,0.2,31.0,1023.0,0.0,0.0
2014-04-15,16.6,23.6,29.2,43.0,1015.9,1.0,0.0
2014-04-16,16.7,25.5,0.0,33.0,1019.6,0.0,0.0
2014-04-17,6.7,21.0,1.4,39.0,1018.9,1.0,1.0
2014-04-18,10.5,19.5,0.6,37.0,1020.7,0.0,0.0
2014-04-19,-0.5,9.7,0.0,39.0,1015.2351984635088,0.0,0.0
2014-04-20,11.9,22.1,0.0,33.0,1014.5,0.0,0.0
2014-04-21,7.6,22.5,0.0,17.0,1018.6,0.0,0.0
2014-04-22,22.3,27.0,0.0,30.0,1014.4,0.0,0.0
2014-04-23,9.0,26.0,0.0,28.0,1013.6,0.0,0.0
2014-04-24,10.0,17.1,1.0,40.15837531486146,1018.8,0.0,0.0
2014-04-25,6.6,20.9,0.0,31.0,1012.2,0.0,0.0
2014-04-26,15.5,23.1,9.2,30.0,1011.5,1.0,0.0
2014-04-27,12.7,33.2,0.0,44.0,1012.6,0.0,0.0
2014-04-28,13.2,19.4,9.6,41.0,1021.0,1.0,0.0
2014-04-29,6.0,17.7,2.0,52.0,1003.3,1.0,1.0
2014-04-30,18.1,23.1,4.4,33.0,1011.1,1.0,1.0
2014-05-01,3.7,18.1,0.0,24.0,1014.0,0.0,0.0
2014-05-02,9.0,20.6,0.0,35.0,1001.7,0.0,1.0
2014-05-03,9.5,20.9,1.0,40.15837531486146,1015.2351984635088,0.0,0.0
2014-05-04,6.0,12.8,2.0,56.0,1006.6,1.0,0.0
2014-05-05,4.6,17.4,0.0,46.0,1019.9,0.0,0.0
2014-05-06,10.5,16.8,0.0,48.0,1024.6,0.0,0.0
2014-05-07,0.8,17.3,0.0,26.0,1023.5,0.0,0.0
2014-05-08,10.8,16.1,7.0,67.0,1001.0,1.0,1.0
2014-05-09,7.3,20.7,0.0,20.0,1023.3,0.0,0.0
2014-05-10,11.2,19.4,21.4,24.0,1019.5,1.0,0.0
2014-05-11,11.2,23.8,0.6,24.0,1017.4,0.0,0.0
2014-05-12,18.7,34.5,0.0,43.0,1011.6,0.0,0.0
2014-05-13,14.7,22.7,8.6,40.15837531486146,1015.2351984635088,1.0,0.0
2014-05-14,7.1,22.8,0.0,39.0,1020.8,0.0,0.0
2014-05-15,9.3,22.1,0.0,56.0,1020.0,0.0,0.0
2014-05-16,8.6,21.4,0.0,26.0,1025.8,0.0,0.0
2014-05-17,11.7,25.7,0.0,28.0,1026.4,0.0,0.0
2014-05-18,21.6,34.8,0.0,39.0,1010.5,0.0,0.0
2014-05-19,17.2,20.8,0.2,43.0,1023.5,0.0,0.0
2014-05-20,11.4,23.1,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2014-05-21,12.7,23.7,0.0,31.0,1022.6,0.0,0.0
2014-05-22,12.5,21.1,0.0,63.0,1014.4,0.0,1.0
2014-05-23,14.9,24.7,0.0,20.0,1014.7,0.0,0.0
2014-05-24,20.2,28.7,1.4,30.0,1013.9,1.0,0.0
2014-05-25,5.0,20.5,0.0,33.0,1019.4,0.0,0.0
2014-05-26,12.3,22.1,0.6,63.0,1015.2,0.0,0.0
2014-05-27,7.1,10.4,0.0,98.0,1015.2351984635088,0.0,1.0
2014-05-28,12.0,17.8,9.4,37.0,1012.8,1.0,0.0
2014-05-29,9.2,21.8,0.0,40.15837531486146,1015.2351984635088,0.0,1.0
2014-05-30,7.7,17.8,0.2,19.0,1024.1,0.0,0.0
2014-05-31,5.9,15.3,0.2,31.0,1018.0,0.0,1.0
2014-06-01,6.7,15.5,2.2,33.0,1017.0,1.0,0.0
2014-06-02,8.1,15.0,5.6,22.0,1017.9,1.0,1.0
2014-06-03,12.6,21.0,3.2,40.15837531486146,1015.2351984635088,1.0,0.0
2014-06-04,10.0,18.5,0.0,20.0,1023.6,0.0,0.0
2014-06-05,13.6,19.8,8.6,30.0,1024.1,1.0,1.0
2014-06-06,9.9,22.6,0.0,31.0,1025.5,0.0,0.0
2014-06-07,15.6,23.1,0.0,43.0,1019.6,0.0,0.0
2014-06-08,6.1,16.2,0.0,33.0,1030.8,0.0,0.0
